id,site,job_url,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,description,company_industry,company_url,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,state
in-8f3b968f112a3b78,indeed,https://www.indeed.com/viewjob?jk=8f3b968f112a3b78,"Senior Manager, Solutions Architecture",Deloitte,"Rochester, NY, US",2025-11-19,fulltime,direct_data,yearly,130000.0,241000.0,USD,False,,,,"We are seeking an accomplished HPC/AI Platform Engineering Manager to lead the design, implementation, and optimization of advanced computing environments that power AI, ML, and LLM workloads. This role is ideal for a hands-on technologist with deep expertise in HPC systems, GPU-accelerated infrastructure, and large-scale AI deployments-combined with the leadership's ability to drive fast-paced, innovative initiatives. You will collaborate with engineering, research, and business teams to define infrastructure strategy, assess emerging technologies, and deliver scalable, secure, and high-performance solutions. This role is pivotal in advancing generative AI, analytics, and model training capabilities through robust architecture, automation, and software integration. Recruiting for this role ends on January 31, 2026. Key Responsibilities Architecture & Strategy Design and implement HPC and AI infrastructure leveraging HPE Apollo, ProLiant, Cray, and similar enterprise-class systems. Architect ultra-low-latency, high-throughput interconnect fabrics (InfiniBand NDR/800G, RoCEv2, 100-400 GbE) for large-scale GPU and HPC clusters. Deploy and optimize cutting-edge NVIDIA GPU architectures (e.g. H100, H200, RTX PRO / Blackwell series, NVL based systems) Develop scalable hybrid HPC and cloud architectures across Azure, AWS, GCP, and on-prem environments. Establish infrastructure blueprints supporting secure, high-throughput AI workloads. AI/ML & LLM Platform Enablement Build and manage AI/ML infrastructure to maximize performance and productivity of ML research teams. Architect and optimize distributed training, storage, and scheduling systems for large GPU clusters. Implement automation, observability, and operational frameworks to minimize manual intervention. Deploy and manage GPU-accelerated Kubernetes clusters for AI and HPC workloads. Integrate open-source GenAI components, including vector databases and AI/ML frameworks, for model serving and experimentation. Identify and resolve performance and scalability of bottlenecks across infrastructure layers. Software Engineering & Integration Develop and maintain automation tools and utilities in Python, Golang, and Bash. Integrate HPC infrastructure with ML frameworks, container runtimes, and orchestration platforms. Contribute to job scheduling, resource management, and telemetry components. Build APIs and interfaces for workload submission, monitoring, and reporting across heterogeneous environments. Containerization & Orchestration Design Kubernetes and OpenShift architectures optimized for GPU and AI workloads. Implement GPU scheduling, persistent storage, and high-speed networking configurations. Collaborate with DevOps/MLOps teams to build CI/CD pipelines for containerized research and production environments. Systems & Automation Oversee Linux system architectures (RHEL, Ubuntu, OpenShift) with automation via Ansible and Terraform. Implement monitoring and observability (e.g Prometheus, Grafana, DCGM, and NVML) Ensure system scalability, reliability, and security through proactive optimization. Governance & Leadership Ensure architecture and deployments comply with organizational and regulatory standards. Conduct technical workshops, architecture reviews, and presentations for both technical and executive audiences. Define and drive the infrastructure roadmap in partnership with business stakeholders. Mentor and lead engineering teams, translating business requirements into actionable technical deliverables. Foster innovation and cross-functional collaboration to accelerate AI/ML initiatives. Required Qualifications 10+ years of experience in HPC architecture, systems engineering, or platform design with a focus on architecting and operating on-premises Kubernetes for large-scale AI/ML workloads. 3+ years working hands on and with a proficiency utilizing Linux, Python, Golang, and/or Bash. 2+ years leading teams and/or processes 2+ years of recent experience working with GPU platforms (strong preference for NVIDIA), distributed systems, and performance optimization. Ability to travel 0-10%, on average, based on the work you do and the customers you serve. Must be a US Citizen. Preferred Qualifications Master's or Ph.D. in Computer Science, Electrical Engineering, or related discipline and work experience. Demonstrated success supporting LLM training and inference workloads in both R&D and production environments. Strong knowledge of high-performance networking, storage, and parallel computing frameworks. Exceptional communication and leadership skills, capable of bridging technical depth with executive strategy. The wage range for this role takes into account the wide range of factors that are considered in making compensation decisions including but not limited to skill sets; experience and training; licensure and certifications; and other business and organizational needs. The disclosed range estimate has not been adjusted for the applicable geographic differential associated with the location at which the position may be filled. At Deloitte, it is not typical for an individual to be hired at or near the top of the range for their role and compensation decisions are dependent on the facts and circumstances of each case. A reasonable estimate of the current range is $130,000 to $241,000. You may also be eligible to participate in a discretionary annual incentive program, subject to the rules governing the program, whereby an award, if any, depends on various factors, including, without limitation, individual and organizational performance. Information for applicants with a need for accommodation: https://www2.deloitte.com/us/en/pages/careers/articles/join-deloitte-assistance-for-disabled-applicants.html EA_ExpHire",nan,https://www.indeed.com/cmp/Deloitte,"10,000+",more than $10B (USD),"We're a leading professional services firm, but what makes working at Deloitte unique? When you join us, you become connected. To inspiring people. To meaningful work with fascinating clients.",,,,,New York
in-422076ae11670f48,indeed,https://www.indeed.com/viewjob?jk=422076ae11670f48,Oracle EBS Developer- Secret Clearance,Deloitte,"New York, NY, US",2025-11-19,fulltime,direct_data,yearly,107600.0,198400.0,USD,False,,,,"Our Deloitte Enterprise Performance team is at the forefront of enterprise technology, working across finance, supply chain, and IT operations to deliver holistic performance improvement and digital transformation. Join our team of strategic advisers and architects, differentiated by our industry depth to collaborate with leading solution providers and leverage your experience in strategy, process design, technology enablement, and operational services to enable heart-of-the-business solutions. Recruiting for this role ends on January 19th, 2026. Work You'll Do Design, develop, test, and deploy customizations and enhancements for Oracle E-Business Suite Financials and Purchasing modules Build and modify Oracle EBS forms, reports (BI Publisher, XML, Oracle Reports), interfaces (integrations with third-party systems), extensions, and workflows Analyze business requirements in collaboration with functional and business teams to develop efficient technical solutions Troubleshoot, debug, and resolve application issues within the Oracle EBS environment, providing timely support to end users Develop and maintain technical documentation, including designs, test scripts, and deployment procedures Ensure solution design and development aligns with Oracle best practices, security policies, and compliance requirements The Team Deloitte's Government & Public Services (GPS) practice - our people, ideas, technology and outcomes - is designed for impact. Serving federal, state, & local government clients as well as public higher education institutions, our team of professionals brings fresh perspective to help clients anticipate disruption, reimagine the possible, and fulfill their mission promise. Our Oracle offering drives business transformation services to improve performance and value delivered by the full suite of Oracle solutions. Qualifications Required : Bachelor's degree Must be legally authorized to work in the United States without the need for employer sponsorship, now or at any time in the future Active Secret security clearance required 5+ years experience in the development and customization experience with Oracle E-Business Suite Financials modules with SQL and/or PL/SQL 2+ years experience working with Oracle EBS Financials (e.g., AP, AR, GL) or Purchasing (Procure-to-Pay) in a federal environment Ability to travel 25%, on average, based on the work you do and the clients and industries/sectors you serve The wage range for this role takes into account the wide range of factors that are considered in making compensation decisions including but not limited to skill sets; experience and training; licensure and certifications; and other business and organizational needs. The disclosed range estimate has not been adjusted for the applicable geographic differential associated with the location at which the position may be filled. At Deloitte, it is not typical for an individual to be hired at or near the top of the range for their role and compensation decisions are dependent on the facts and circumstances of each case. A reasonable estimate of the current range is $107,600 to $198,400. You may also be eligible to participate in a discretionary annual incentive program, subject to the rules governing the program, whereby an award, if any, depends on various factors, including, without limitation, individual and organizational performance. Information for applicants with a need for accommodation: https://www2.deloitte.com/us/en/pages/careers/articles/join-deloitte-assistance-for-disabled-applicants.html #LI-AS8",nan,https://www.indeed.com/cmp/Deloitte,"10,000+",more than $10B (USD),"We're a leading professional services firm, but what makes working at Deloitte unique? When you join us, you become connected. To inspiring people. To meaningful work with fascinating clients.",,,,,New York
in-1d34360afebbbd2b,indeed,https://www.indeed.com/viewjob?jk=1d34360afebbbd2b,Oracle EBS Developer- Secret Clearance,Deloitte,"Williamsville, NY, US",2025-11-19,fulltime,direct_data,yearly,107600.0,198400.0,USD,False,,,,"Our Deloitte Enterprise Performance team is at the forefront of enterprise technology, working across finance, supply chain, and IT operations to deliver holistic performance improvement and digital transformation. Join our team of strategic advisers and architects, differentiated by our industry depth to collaborate with leading solution providers and leverage your experience in strategy, process design, technology enablement, and operational services to enable heart-of-the-business solutions. Recruiting for this role ends on January 19th, 2026. Work You'll Do Design, develop, test, and deploy customizations and enhancements for Oracle E-Business Suite Financials and Purchasing modules Build and modify Oracle EBS forms, reports (BI Publisher, XML, Oracle Reports), interfaces (integrations with third-party systems), extensions, and workflows Analyze business requirements in collaboration with functional and business teams to develop efficient technical solutions Troubleshoot, debug, and resolve application issues within the Oracle EBS environment, providing timely support to end users Develop and maintain technical documentation, including designs, test scripts, and deployment procedures Ensure solution design and development aligns with Oracle best practices, security policies, and compliance requirements The Team Deloitte's Government & Public Services (GPS) practice - our people, ideas, technology and outcomes - is designed for impact. Serving federal, state, & local government clients as well as public higher education institutions, our team of professionals brings fresh perspective to help clients anticipate disruption, reimagine the possible, and fulfill their mission promise. Our Oracle offering drives business transformation services to improve performance and value delivered by the full suite of Oracle solutions. Qualifications Required : Bachelor's degree Must be legally authorized to work in the United States without the need for employer sponsorship, now or at any time in the future Active Secret security clearance required 5+ years experience in the development and customization experience with Oracle E-Business Suite Financials modules with SQL and/or PL/SQL 2+ years experience working with Oracle EBS Financials (e.g., AP, AR, GL) or Purchasing (Procure-to-Pay) in a federal environment Ability to travel 25%, on average, based on the work you do and the clients and industries/sectors you serve The wage range for this role takes into account the wide range of factors that are considered in making compensation decisions including but not limited to skill sets; experience and training; licensure and certifications; and other business and organizational needs. The disclosed range estimate has not been adjusted for the applicable geographic differential associated with the location at which the position may be filled. At Deloitte, it is not typical for an individual to be hired at or near the top of the range for their role and compensation decisions are dependent on the facts and circumstances of each case. A reasonable estimate of the current range is $107,600 to $198,400. You may also be eligible to participate in a discretionary annual incentive program, subject to the rules governing the program, whereby an award, if any, depends on various factors, including, without limitation, individual and organizational performance. Information for applicants with a need for accommodation: https://www2.deloitte.com/us/en/pages/careers/articles/join-deloitte-assistance-for-disabled-applicants.html #LI-AS8",nan,https://www.indeed.com/cmp/Deloitte,"10,000+",more than $10B (USD),"We're a leading professional services firm, but what makes working at Deloitte unique? When you join us, you become connected. To inspiring people. To meaningful work with fascinating clients.",,,,,New York
in-37f7717e64382df5,indeed,https://www.indeed.com/viewjob?jk=37f7717e64382df5,Oracle EBS Developer- Secret Clearance,Deloitte,"Jericho, NY, US",2025-11-19,fulltime,direct_data,yearly,107600.0,198400.0,USD,False,,,,"Our Deloitte Enterprise Performance team is at the forefront of enterprise technology, working across finance, supply chain, and IT operations to deliver holistic performance improvement and digital transformation. Join our team of strategic advisers and architects, differentiated by our industry depth to collaborate with leading solution providers and leverage your experience in strategy, process design, technology enablement, and operational services to enable heart-of-the-business solutions. Recruiting for this role ends on January 19th, 2026. Work You'll Do Design, develop, test, and deploy customizations and enhancements for Oracle E-Business Suite Financials and Purchasing modules Build and modify Oracle EBS forms, reports (BI Publisher, XML, Oracle Reports), interfaces (integrations with third-party systems), extensions, and workflows Analyze business requirements in collaboration with functional and business teams to develop efficient technical solutions Troubleshoot, debug, and resolve application issues within the Oracle EBS environment, providing timely support to end users Develop and maintain technical documentation, including designs, test scripts, and deployment procedures Ensure solution design and development aligns with Oracle best practices, security policies, and compliance requirements The Team Deloitte's Government & Public Services (GPS) practice - our people, ideas, technology and outcomes - is designed for impact. Serving federal, state, & local government clients as well as public higher education institutions, our team of professionals brings fresh perspective to help clients anticipate disruption, reimagine the possible, and fulfill their mission promise. Our Oracle offering drives business transformation services to improve performance and value delivered by the full suite of Oracle solutions. Qualifications Required : Bachelor's degree Must be legally authorized to work in the United States without the need for employer sponsorship, now or at any time in the future Active Secret security clearance required 5+ years experience in the development and customization experience with Oracle E-Business Suite Financials modules with SQL and/or PL/SQL 2+ years experience working with Oracle EBS Financials (e.g., AP, AR, GL) or Purchasing (Procure-to-Pay) in a federal environment Ability to travel 25%, on average, based on the work you do and the clients and industries/sectors you serve The wage range for this role takes into account the wide range of factors that are considered in making compensation decisions including but not limited to skill sets; experience and training; licensure and certifications; and other business and organizational needs. The disclosed range estimate has not been adjusted for the applicable geographic differential associated with the location at which the position may be filled. At Deloitte, it is not typical for an individual to be hired at or near the top of the range for their role and compensation decisions are dependent on the facts and circumstances of each case. A reasonable estimate of the current range is $107,600 to $198,400. You may also be eligible to participate in a discretionary annual incentive program, subject to the rules governing the program, whereby an award, if any, depends on various factors, including, without limitation, individual and organizational performance. Information for applicants with a need for accommodation: https://www2.deloitte.com/us/en/pages/careers/articles/join-deloitte-assistance-for-disabled-applicants.html #LI-AS8",nan,https://www.indeed.com/cmp/Deloitte,"10,000+",more than $10B (USD),"We're a leading professional services firm, but what makes working at Deloitte unique? When you join us, you become connected. To inspiring people. To meaningful work with fascinating clients.",,,,,New York
in-9839e6fc087dd45e,indeed,https://www.indeed.com/viewjob?jk=9839e6fc087dd45e,Oracle EBS Developer- Secret Clearance,Deloitte,"Rochester, NY, US",2025-11-19,fulltime,direct_data,yearly,107600.0,198400.0,USD,False,,,,"Our Deloitte Enterprise Performance team is at the forefront of enterprise technology, working across finance, supply chain, and IT operations to deliver holistic performance improvement and digital transformation. Join our team of strategic advisers and architects, differentiated by our industry depth to collaborate with leading solution providers and leverage your experience in strategy, process design, technology enablement, and operational services to enable heart-of-the-business solutions. Recruiting for this role ends on January 19th, 2026. Work You'll Do Design, develop, test, and deploy customizations and enhancements for Oracle E-Business Suite Financials and Purchasing modules Build and modify Oracle EBS forms, reports (BI Publisher, XML, Oracle Reports), interfaces (integrations with third-party systems), extensions, and workflows Analyze business requirements in collaboration with functional and business teams to develop efficient technical solutions Troubleshoot, debug, and resolve application issues within the Oracle EBS environment, providing timely support to end users Develop and maintain technical documentation, including designs, test scripts, and deployment procedures Ensure solution design and development aligns with Oracle best practices, security policies, and compliance requirements The Team Deloitte's Government & Public Services (GPS) practice - our people, ideas, technology and outcomes - is designed for impact. Serving federal, state, & local government clients as well as public higher education institutions, our team of professionals brings fresh perspective to help clients anticipate disruption, reimagine the possible, and fulfill their mission promise. Our Oracle offering drives business transformation services to improve performance and value delivered by the full suite of Oracle solutions. Qualifications Required : Bachelor's degree Must be legally authorized to work in the United States without the need for employer sponsorship, now or at any time in the future Active Secret security clearance required 5+ years experience in the development and customization experience with Oracle E-Business Suite Financials modules with SQL and/or PL/SQL 2+ years experience working with Oracle EBS Financials (e.g., AP, AR, GL) or Purchasing (Procure-to-Pay) in a federal environment Ability to travel 25%, on average, based on the work you do and the clients and industries/sectors you serve The wage range for this role takes into account the wide range of factors that are considered in making compensation decisions including but not limited to skill sets; experience and training; licensure and certifications; and other business and organizational needs. The disclosed range estimate has not been adjusted for the applicable geographic differential associated with the location at which the position may be filled. At Deloitte, it is not typical for an individual to be hired at or near the top of the range for their role and compensation decisions are dependent on the facts and circumstances of each case. A reasonable estimate of the current range is $107,600 to $198,400. You may also be eligible to participate in a discretionary annual incentive program, subject to the rules governing the program, whereby an award, if any, depends on various factors, including, without limitation, individual and organizational performance. Information for applicants with a need for accommodation: https://www2.deloitte.com/us/en/pages/careers/articles/join-deloitte-assistance-for-disabled-applicants.html #LI-AS8",nan,https://www.indeed.com/cmp/Deloitte,"10,000+",more than $10B (USD),"We're a leading professional services firm, but what makes working at Deloitte unique? When you join us, you become connected. To inspiring people. To meaningful work with fascinating clients.",,,,,New York
in-e1b108e7d314d76d,indeed,https://www.indeed.com/viewjob?jk=e1b108e7d314d76d,Lead Software Engineer - C#/.Net - Neovest,JPMorganChase,"New York, NY, US",2025-11-19,fulltime,direct_data,yearly,152000.0,215000.0,USD,False,,,,"JOB DESCRIPTION As a Lead Software Engineer at JPMorgan Chase within the Neovest technology team, you are an integral part of an agile team that works to enhance, build, and deliver trusted market-leading technology products in a secure, stable, and scalable way. As a core technical contributor, you are responsible for conducting critical technology solutions across multiple technical areas within various business functions in support of the firm's business objectives. Job Responsibilities Design, develop, and troubleshoot creative software solutions, applying innovative thinking to solve complex technical challenges. Write secure, high-quality production code; review and debug code written by peers to ensure best practices. Identify and implement opportunities to eliminate or automate recurring issues, enhancing the operational stability of software applications and systems. Lead evaluation sessions with external vendors, startups, and internal teams to assess architectural designs, technical credentials, and suitability for integration with existing systems and information architecture. Champion communities of practice within Software Engineering to promote awareness and adoption of new and emerging technologies. Foster a team culture that values diversity, equity, inclusion, and respect. Required Qualifications, Capabilities, and Skills Formal training or certification in AI/ML concepts, with 5+ years of hands-on experience. Advanced proficiency in C#/.NET. Extensive experience developing multi-threaded applications. Proven track record in building scalable middle-tier services. Experience integrating software with third-party and external providers using REST, SOAP, FIX, and secure file transfer protocols. Practical experience in system design, application development, testing, and ensuring operational stability. Advanced understanding of agile methodologies, including CI/CD, application resiliency, and security. Demonstrated expertise in software applications and technical processes within disciplines such as cloud, artificial intelligence, machine learning, and mobile technologies. Deep knowledge of markets and trading industry IT systems. Practical experience with cloud-native technologies. Preferred Qualifications, Capabilities, and Skills Experience with Portfolio Management systems. Ability to thrive in an Agile development environment. Understanding of modern user interface architecture and design principles. Experience with data caching technologies (e.g., Redis, Hazelcast). Experience with message distribution technologies (e.g., RabbitMQ, Kafka). Advanced proficiency in English. ABOUT US JPMorganChase, one of the oldest financial institutions, offers innovative financial solutions to millions of consumers, small businesses and many of the world's most prominent corporate, institutional and government clients under the J.P. Morgan and Chase brands. Our history spans over 200 years and today we are a leader in investment banking, consumer and small business banking, commercial banking, financial transaction processing and asset management. We offer a competitive total rewards package including base salary determined based on the role, experience, skill set and location. Those in eligible roles may receive commission-based pay and/or discretionary incentive compensation, paid in the form of cash and/or forfeitable equity, awarded in recognition of individual achievements and contributions. We also offer a range of benefits and programs to meet employee needs, based on eligibility. These benefits include comprehensive health care coverage, on-site health and wellness centers, a retirement savings plan, backup childcare, tuition reimbursement, mental health support, financial coaching and more. Additional details about total compensation and benefits will be provided during the hiring process. We recognize that our people are our strength and the diverse talents they bring to our global workforce are directly linked to our success. We are an equal opportunity employer and place a high value on diversity and inclusion at our company. We do not discriminate on the basis of any protected attribute, including race, religion, color, national origin, gender, sexual orientation, gender identity, gender expression, age, marital or veteran status, pregnancy or disability, or any other basis protected under applicable law. We also make reasonable accommodations for applicants' and employees' religious practices and beliefs, as well as mental health or physical disability needs. Visit our FAQs for more information about requesting an accommodation. JPMorgan Chase & Co. is an Equal Opportunity Employer, including Disability/Veterans ABOUT THE TEAM J.P. Morgan's Commercial & Investment Bank is a global leader across banking, markets, securities services and payments. Corporations, governments and institutions throughout the world entrust us with their business in more than 100 countries. The Commercial & Investment Bank provides strategic advice, raises capital, manages risk and extends liquidity in markets around the world.",nan,https://www.indeed.com/cmp/Jpmorganchase-2,"10,000+",more than $10B (USD),"Headquartered in New York City, JPMorgan Chase is the largest bank in the United States.",,,,,New York
in-b9f05fada1ef7ea3,indeed,https://www.indeed.com/viewjob?jk=b9f05fada1ef7ea3,"Software Engineer, Google Ads, Proxybidder Optimization",Google,"New York, NY, US",2025-11-19,fulltime,direct_data,yearly,141000.0,202000.0,USD,False,,,,"Minimum qualifications: Bachelor's degree or equivalent practical experience. 2 years of experience with software development in C++, Python, Algorithms, Data Structures, Mathematics or 1 year of experience with an advanced degree. Preferred qualifications: Master's degree or PhD in Computer Science or related technical fields. 2 years of experience with Python and SQL. 2 years of experience with Ads, Auctions, Bidding algorithms. 2 years of experience with data structures or algorithms. Experience developing accessible technologies. About the job Google's software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with information and one another. Our products need to handle information at massive scale, and extend well beyond web search. We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking and data storage, security, artificial intelligence, natural language processing, UI design and mobile; the list goes on and is growing every day. As a software engineer, you will work on a specific project critical to Google's needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. We need our engineers to be versatile, display leadership qualities and be enthusiastic to take on new problems across the full-stack as we continue to push technology forward. The Proxybidder Platforms and Optimization team's mission is to build bidding optimization algorithms and platforms for all Google Ads to provide the best outcomes for our Advertisers, Users and Google. The team works on algorithms for Search bidding, Shopping bidding and cross channel bidding in the form of Performance Max campaigns. Our workflow includes analyzing data (from billions of ads), coming up with ideas and running experiments to evaluate new bidding algorithms. We also build new automation products for our advertisers, monitor feedback to improve advertiser experience with Google ads. Google Ads is helping power the open internet with the best technology that connects and creates value for people, publishers, advertisers, and Google. We're made up of multiple teams, building Google's Advertising products including search, display, shopping, travel and video advertising, as well as analytics. Our teams create trusted experiences between people and businesses with useful ads. We help grow businesses of all sizes from small businesses, to large brands, to YouTube creators, with effective advertiser tools that deliver measurable results. We also enable Google to engage with customers at scale. The US base salary range for this full-time position is $141,000-$202,000 + bonus + equity + benefits. Our salary ranges are determined by role, level, and location. Within the range, individual pay is determined by work location and additional factors, including job-related skills, experience, and relevant education or training. Your recruiter can share more about the specific salary range for your preferred location during the hiring process. Please note that the compensation details listed in US role postings reflect the base salary only, and do not include bonus, equity, or benefits. Learn more about benefits at Google. Responsibilities Write product or system development code. Participate in, or lead design reviews with peers and stakeholders to decide amongst available technologies. Review code developed by other developers and provide feedback to ensure best practices (e.g., style guidelines, checking code in, accuracy, testability, and efficiency). Contribute to existing documentation or educational content and adapt content based on product/program updates and user feedback. Triage product or system issues and debug/track/resolve by analyzing the sources of issues and the impact on hardware, network, or service operations and quality. Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form.",nan,https://www.indeed.com/cmp/Google,"10,000+",more than $10B (USD),Our mission is to organize the world's information and make it universally accessible and useful.,,,,,New York
in-3c824c517e287f1c,indeed,https://www.indeed.com/viewjob?jk=3c824c517e287f1c,Healthcare .Net Developer with HL7,Infopeople Corporation,"Long Island City, NY, US",2025-11-19,contract,nan,hourly,,,USD,False,,,,"Prior experience in a clinical or laboratory environment . 7+ years of professional software development experience. Expert proficiency in C# and .NET / .NET Core framework . 3+ years of hands-on experience with HL7 (v2) , with detailed knowledge of segments such as PID, PV1, OBR, ORC , and message types ORM, ORU . Proven experience developing and deploying services using ASP.NET Core (Web API, Microservices) . Strong knowledge of Microservices and Event-Driven Architecture . Proficiency in SQL & SQL Server including stored procedures and query optimization. Experience working with SSIS packages . Experience with reporting tools: SSRS, Power BI , or similar. Experience with Azure cloud services (App Services, Functions, Service Bus/Event Hub). Bachelor's degree in Computer Science or related field. Job Type: Contract Pay: From $60.00 per hour Expected hours: 40 per week Work Location: In person",nan,https://www.indeed.com/cmp/Infopeople-Corporation,11 to 50,$1M to $5M (USD),,,,,,New York
in-4a547f4980acd093,indeed,https://www.indeed.com/viewjob?jk=4a547f4980acd093,MOBILE APP DEVELOPMENT FOR JOB PLATFORM,KJ Inc,"Brooklyn, NY, US",2025-11-19,"parttime, contract",direct_data,yearly,41600.0,62400.0,USD,False,,,,"About Us: KindaJobs is a forward-thinking startup dedicated to transforming how people connect with with each other to complete home projects. Our platform is designed to streamline the process for users to hire contractors, making them confident in the hiring process. Job Description: We are looking for a skilled and driven Mobile App Software Developer to join the KindaJobs team. In this critical role, you will be responsible for turning our established mobile app into an amazing product that will attract and retain users! This position offers a unique opportunity to play a key role in the development of an innovative platform from its early stages. We are looking to iteratively test our concept while in development with real users and make adjustments based on feedback. This is not just about strictly coding, but also being a free thinker and to create something impactful for our users. We are looking to work with our team long term. Key Responsibilities: Develop, test, and deploy high-quality user-centric features for iOS and Android platforms. Ensure the app performs efficiently and meets all functional and user experience requirements. Ensure the app meets all specifications and quality standards. Identify and fix bugs, and continuously improve the performance of the application. Maintain code quality, organization, and documentation. Stay up-to-date with the latest industry trends and technologies to ensure the app remains competitive. Qualifications: Proven experience as a Mobile App Developer, with a strong portfolio of released applications on the App Store or Google Play. Experience with React Native is required. Strong understanding of RESTful APIs to connect mobile applications to back-end services. Excellent knowledge of UI/UX design principles and best practices. Experience with version control systems like Git. Ability to write clean, maintainable, and well-documented code. Strong analytical and problem-solving skills. Excellent communication and teamwork skills. Bachelor's degree in Computer Science, Engineering, or a related field (or equivalent experience). What We Offer: Opportunity to be part of a dynamic and innovative team shaping the future of the job market. Professional development and growth opportunities. Collaborative and inclusive work environment. The chance to make a meaningful impact on the world. How to Apply: If you are passionate about innovative development and excited about the opportunity to bring KindaJobs to life, we would love to hear from you! Please submit your resume, a cover letter detailing your relevant experience, and a portfolio of your previous work. Job Types: Part-time, Contract Pay: $20.00 - $30.00 per hour Expected hours: 20 &ndash; 30 per week Work Location: In person",nan,https://www.indeed.com/cmp/Kj-Inc,nan,nan,,,,,,New York
in-83f127f90ea22c1f,indeed,https://www.indeed.com/viewjob?jk=83f127f90ea22c1f,.NET Technical Lead with GIS experience,Tekcogno,"New York, NY, US",2025-11-19,"fulltime, contract",direct_data,yearly,118841.0,150000.0,USD,False,,,,"Job Title: Technical Lead - .NET with GIS Location: New York, NY 10271 (only locals) Purpose Of Solicitation Consultant will design, develop, and implement the Data Maintenance Platform Design project. Candidate will lead development of a Microsoft .NET/C# based ArcGIS Pro-integrated data maintenance platform and extend native editing features to modernize the system. Role requires deep expertise in ESRI ArcGIS Pro tools, strong programming skills, and database proficiency. Candidate will collaborate with stakeholders, guide developers, and oversee integration/implementation of geographic data system solutions. PROJECT SCOPE &bull; Architecting and implementing full-stack solutions using Microsoft .NET technologies (C#, VB.NET, ASP.NET, .NET Core, .NET 9.0, Entity Framework, JavaScript libraries, ArcGIS Maps SDK for .NET). Identifying, analyzing, and developing interfaces/integration flows using Visual Studio Application platform. Developing and optimizing database structures and queries using Microsoft SQL Server. Using Azure services (App Service, SQL Database, Functions) for scalable cloud applications. Managing a team of Microsoft .NET/C#/SQL Server/ETL full-stack developers with technical guidance and mentoring. Integrating GIS applications and data with enterprise systems. Designing and enhancing ArcGIS Pro-based applications and custom extensions for spatial data editing. Implementing custom tools, scripts, workflows in ArcGIS Pro for GIS data editing. Managing, processing, and analyzing spatial data from diverse sources. Ensuring data integrity/accuracy, performing conversions, QA, and updates. Optimizing spatial databases and file geodatabases. Developing GIS integration solutions with enterprise platforms or third-party tools. Automating GIS workflows using Python (ArcPy), Arcade, ModelBuilder, etc. Collaborating with interface designers to integrate UI elements with server-side logic. Collaborating with stakeholders to gather requirements and align solutions. Participating in code reviews to ensure quality and improvements. Troubleshooting/debugging complex issues and providing resolutions. Communicating effectively with team, stakeholders, and project managers. Mentoring junior developers and sharing best practices. Creating and maintaining technical documentation. Ensuring compliance with industry standards and security protocols. Preparing documentation and conducting knowledge transition for adoption across agencies. Staying updated with industry trends and emerging technologies. Required Qualifications, Skills, And Experience &bull; Minimum 8 years' experience required Bachelor's degree in CS, Software Engineering, IS, GIS, or related field (Master's is a plus). 8+ years of experience as a full stack .NET Developer (C#, VB.Net, ASP.NET, .NET Core, .NET 9.0, Entity Framework, MVC, SQL Server, Azure). Strong knowledge of HTML, CSS, JavaScript, and frameworks (React, Angular). Minimum 4 years of ArcGIS Pro and/or ArcMap GIS solution design and development. Experience with RESTful API development/integration. Hands-on experience with ArcGIS Maps SDK for .NET, Python, ArcPy, Arcade, and Model Builder. Proficiency with ESRI product suite: ArcGIS Pro, ArcGIS Enterprise, ArcGIS Desktop, ArcGIS Online, ArcMap. Experience with geospatial data types in SQL Server, Oracle/Oracle Spatial, PostgreSQL/PostGIS. Knowledge of emerging GIS trends and technologies. Experience with MS-SQL Server, PostgreSQL, Oracle, and other geospatial databases. Familiarity with ArcGIS Online and GIS application development. Strong team collaboration ability. Proven leadership in managing cross-functional teams and delivering projects on time. Knowledge of architecture principles, design patterns, best practices. Familiarity with DevOps, CI/CD tools. Experience with ALM tools (Azure DevOps, GitHub extensions). Experience with Git/GitHub version control and release management. Excellent problem-solving skills. Strong written and verbal communication skills. Microsoft Azure certifications are a plus. Experience working with technical and non-technical staff. Ability to work with minimal supervision. Ability to identify end-user needs and communicate solutions. Strong organizational and project management skills. Ability to handle multiple simultaneous projects under tight deadlines. Desirable Skills / Experience &bull; Excellent verbal and written communication skills. Ability to interact professionally with executives, managers, and subject matter experts. Must be a strong team player. Job Types: Full-time, Contract Pay: $118,841.18 - $150,000.00 per year Work Location: In person",nan,https://www.indeed.com/cmp/Tekcogno-3,nan,nan,,,,,,New York
